16.988351868943862,30.67804673478004
16.119898975696334,25.221495921854732
20.556445657733423,30.91414486661315
18.283477867320013,28.50980313234407
21.96472162478348,31.456955452330032
16.962931728601443,35.87364467643511
14.595232482283153,25.62257441289456
13.724225098228867,30.792767156317982
15.565295272064876,27.352938630183736
19.563098920897044,25.811828985701425
18.222428668421436,27.859254391759166
19.171658153678788,30.759877888895584
15.945335534976923,30.406239360306838
18.26532156545671,36.005973884479516
18.832765988768482,36.076779106987054
16.58959085322181,24.743309431803766
20.42571441949214,35.1981109494065
13.095977190175923,26.289931566712497
20.578793146952282,27.76581457095441
18.911441067350367,35.6009872356224
20.93046230554964,20.03624698361604
17.711395692025658,19.032766101943096
21.597578001834453,23.84136300906971
24.94592990695744,17.430174588113864
23.093451669550735,18.869475195487837
20.666696741153658,23.221268887561315
18.267085398837363,21.189951415876816
25.774283884895485,16.865007690752368
20.562006053358616,20.77605661303373
15.44763469987882,22.16006996734752
19.404554378441954,19.267059641138378
22.86852839226488,19.388147948755748
17.255330053290198,17.644879476336545
20.721673886832473,24.816573362022858
18.32748864789849,19.057096846868404
21.650302848152645,21.609671648612064
18.074269289392998,22.44508647697466
22.758441710925343,24.94314993089992
25.409704492899053,17.97408275117481
19.77202163436314,20.26719897306291
17.96118653179999,20.99088294077588
20.379744004886877,23.481397931546212
13.770858500487847,20.96001184872343
17.600991136920538,22.910415507274774
19.612205894158443,18.973081898299455
17.790971854096746,21.023541851922918
21.483627597827343,25.505236331553288
12.591963055163259,23.03973893633214
16.670722666908343,17.89288324229707
15.577561476579,19.4158287818007
17.51723324629285,15.511019471598756
16.83336351996038,22.513725618241303
12.569261286145117,22.10366227486898
14.739863961893274,19.869221929587123
21.3917009093328,24.41925172880705
16.103466506309744,23.16633465821946
18.907842712287124,16.323769968492392
15.343804654794399,21.258910202075413
18.22206368372233,24.124484961708482
14.493949016352172,16.78075856028736
18.286485024957813,15.55690496810358
21.006878496045648,17.714572629785895
20.313872374239004,14.670823694693635
20.195482697545515,19.52410206989846
